customer_id,age,gender,region,registration_year,account_age_years,prime_status,membership_tier,total_orders,total_spend_usd,avg_order_value,return_rate_pct,num_returns,top_category,unique_categories_browsed,avg_review_score,num_reviews_written,wishlist_items,avg_daily_browsing_min,preferred_device,preferred_payment,discount_usage_rate_pct,coupon_redemptions,subscription_services,last_purchase_days_ago,customer_lifetime_value,churn_risk_score,satisfaction_rating,customer_segment_label
AMZ-102006,62,Male,Europe,2023,2,Prime,Diamond,27,5585.67,206.88,3.7,1,Office,5,4.4,29,29,96,Alexa,Credit Card,4.32,0,1,116,6243.22,0.5996,Neutral,Premium Spender
AMZ-102007,34,Female,Europe,2019,6,Prime,Silver,31,12525.37,404.04,9.68,3,Sports,9,3.9,20,17,54,Smart TV,Cash on Delivery,72.63,10,3,127,16242.92,0.5642,Satisfied,Premium Spender
AMZ-102008,51,Male,Southeast Asia,2020,5,Non-Prime,Platinum,49,4444.4,90.7,8.16,4,Automotive,8,4.1,3,12,108,Mobile,Gift Card,65.96,12,4,612,6281.89,0.8498,Very Satisfied,Premium Spender
AMZ-102009,63,Male,Southeast Asia,2018,7,Prime,Silver,19,718.23,37.8,21.05,4,Books,2,2.7,42,57,160,Desktop,Net Banking,60.36,8,1,628,758.29,0.7359,Satisfied,Bargain Hunter
AMZ-102010,58,Female,Latin America,2016,9,Prime,Gold,7,478.42,68.35,71.43,5,Office,6,3.2,2,70,196,Smart TV,Credit Card,5.24,14,0,574,529.44,0.3391,Satisfied,Bargain Hunter
AMZ-102011,22,Non-Binary,East Asia,2021,4,Non-Prime,Diamond,11,360.91,32.81,18.18,2,Home & Kitchen,2,3.3,46,19,23,Alexa,Gift Card,8.5,30,4,666,369.27,0.7277,Dissatisfied,Occasional Buyer
AMZ-102012,23,Non-Binary,South Asia,2016,9,Non-Prime,Silver,21,504.84,24.04,42.86,9,Grocery,9,2.6,14,48,133,Smart TV,Credit Card,34.07,1,2,246,569.58,0.2512,Neutral,Bargain Hunter
AMZ-102013,49,Female,Europe,2021,4,Non-Prime,Diamond,4,42.65,10.66,25.0,1,Grocery,1,1.5,26,4,8,Mobile,Amazon Pay,7.85,21,4,474,55.61,0.815,Dissatisfied,Inactive User
AMZ-102014,41,Non-Binary,Middle East,2018,7,Prime,Gold,4,59.95,14.99,0.0,0,Automotive,5,2.4,20,0,11,Tablet,Cash on Delivery,78.46,26,2,448,63.52,0.946,Dissatisfied,Inactive User
AMZ-102015,50,Female,Middle East,2019,6,Prime,Diamond,28,3302.98,117.96,7.14,2,Books,9,4.0,4,41,150,Desktop,Cash on Delivery,11.99,36,0,113,3486.19,0.5188,Very Satisfied,Loyal Shopper
AMZ-102016,25,Female,Southeast Asia,2018,7,Prime,Silver,6,344.71,57.45,116.67,7,Toys,3,3.0,45,33,216,Desktop,Cash on Delivery,32.44,29,3,462,391.37,0.6675,Neutral,Bargain Hunter
AMZ-102017,29,Female,South Asia,2016,9,Prime,Platinum,16,5734.81,358.43,18.75,3,Office,2,4.3,20,8,73,Smart TV,Debit Card,8.2,39,0,369,7916.98,0.4764,Satisfied,Premium Spender
AMZ-102018,70,Male,North America,2020,5,Prime,Gold,32,5758.99,179.97,9.38,3,Clothing,7,4.9,15,6,56,Alexa,UPI,16.01,37,1,614,6877.02,0.7286,Very Satisfied,Premium Spender
AMZ-102019,34,Female,Europe,2018,7,Non-Prime,Diamond,16,553.32,34.58,37.5,6,Electronics,9,3.3,29,65,134,Alexa,Net Banking,27.18,19,3,255,730.63,0.6136,Satisfied,Bargain Hunter
AMZ-102020,67,Non-Binary,North America,2016,9,Prime,Diamond,4,418.22,104.56,50.0,2,Electronics,1,2.3,12,2,51,Tablet,Gift Card,22.66,16,2,341,544.29,0.0274,Satisfied,Occasional Buyer
AMZ-102021,40,Female,North America,2017,8,Prime,Silver,0,58.47,58.47,0.0,0,Sports,8,2.8,6,4,17,Tablet,Gift Card,37.54,25,1,530,73.06,0.0959,Neutral,Inactive User
AMZ-102022,35,Male,South Asia,2016,9,Prime,Silver,16,6479.02,404.94,0.0,0,Clothing,6,3.7,6,19,68,Mobile,UPI,46.01,18,4,644,8233.87,0.7129,Very Satisfied,Premium Spender
AMZ-102023,71,Female,Latin America,2019,6,Non-Prime,Platinum,75,1359.01,18.12,2.67,2,Grocery,2,4.7,24,18,79,Tablet,Gift Card,58.74,20,4,136,1646.16,0.6247,Very Satisfied,Loyal Shopper
AMZ-102024,29,Male,Middle East,2021,4,Prime,Silver,14,327.89,23.42,42.86,6,Grocery,8,4.2,38,87,145,Mobile,Debit Card,71.79,29,3,678,418.01,0.5397,Dissatisfied,Bargain Hunter
AMZ-102025,30,Female,South Asia,2017,8,Non-Prime,Diamond,59,4005.22,67.89,1.69,1,Electronics,2,4.2,34,19,128,Tablet,Credit Card,55.56,27,4,278,4400.24,0.7369,Very Satisfied,Loyal Shopper
AMZ-102026,45,Male,Middle East,2017,8,Non-Prime,Platinum,1,22.06,22.06,100.0,1,Office,6,2.0,19,2,15,Alexa,Credit Card,36.75,21,4,575,29.49,0.4565,Dissatisfied,Inactive User
AMZ-102027,54,Female,South Asia,2020,5,Prime,Gold,12,213.69,17.81,16.67,2,Home & Kitchen,9,3.2,23,15,31,Smart TV,Gift Card,57.11,36,1,543,302.72,0.2181,Neutral,Occasional Buyer
AMZ-102028,42,Male,South Asia,2016,9,Prime,Silver,38,11367.29,299.14,5.26,2,Clothing,7,3.5,46,11,55,Desktop,Cash on Delivery,17.46,17,2,128,13180.85,0.177,Satisfied,Premium Spender
AMZ-102029,38,Male,Southeast Asia,2023,2,Non-Prime,Silver,2,65.89,32.95,0.0,0,Office,7,1.0,5,0,13,Desktop,Debit Card,40.15,19,1,665,69.48,0.266,Dissatisfied,Inactive User
AMZ-102030,20,Female,South Asia,2023,2,Prime,Diamond,43,8717.01,202.72,2.33,1,Electronics,3,4.9,37,17,114,Smart TV,Credit Card,70.38,39,3,437,10042.92,0.8769,Very Satisfied,Premium Spender
AMZ-102031,54,Male,South Asia,2020,5,Non-Prime,Platinum,5,593.81,118.76,60.0,3,Toys,4,2.3,33,1,45,Smart TV,UPI,51.62,31,1,520,595.99,0.125,Dissatisfied,Occasional Buyer
AMZ-102032,38,Female,Middle East,2023,2,Non-Prime,Diamond,41,1620.51,39.52,2.44,1,Clothing,3,3.5,16,25,95,Desktop,UPI,30.48,35,1,489,1847.48,0.6596,Very Satisfied,Loyal Shopper
AMZ-102033,40,Female,East Asia,2018,7,Prime,Diamond,1,39.95,39.95,100.0,1,Office,7,3.0,48,0,13,Mobile,Gift Card,67.45,20,0,159,41.99,0.0779,Very Dissatisfied,Inactive User
AMZ-102034,26,Male,Latin America,2023,2,Prime,Silver,26,525.15,20.2,30.77,8,Beauty,2,4.0,17,63,147,Tablet,Gift Card,33.47,22,3,332,700.79,0.6165,Dissatisfied,Bargain Hunter
AMZ-102035,48,Non-Binary,East Asia,2021,4,Prime,Platinum,4,494.12,123.53,75.0,3,Grocery,2,3.4,10,13,32,Alexa,Amazon Pay,33.71,21,2,680,648.71,0.3987,Dissatisfied,Occasional Buyer
AMZ-102036,30,Non-Binary,Southeast Asia,2022,3,Prime,Gold,8,496.4,62.05,37.5,3,Automotive,8,3.0,45,4,26,Tablet,Credit Card,46.72,30,4,464,697.08,0.6127,Dissatisfied,Occasional Buyer
AMZ-102037,37,Non-Binary,Middle East,2020,5,Non-Prime,Silver,24,11791.94,491.33,8.33,2,Sports,3,3.7,18,22,69,Tablet,Amazon Pay,35.39,11,0,56,15129.22,0.3268,Neutral,Premium Spender
AMZ-102038,51,Non-Binary,South Asia,2016,9,Prime,Platinum,1,211.09,211.09,200.0,2,Home & Kitchen,4,2.2,40,7,49,Alexa,Debit Card,53.76,13,2,511,293.48,0.7,Satisfied,Occasional Buyer
AMZ-102039,35,Male,East Asia,2019,6,Prime,Diamond,9,362.34,40.26,0.0,0,Sports,5,2.9,6,19,31,Tablet,UPI,0.07,10,0,290,483.27,0.9377,Dissatisfied,Occasional Buyer
AMZ-102040,30,Non-Binary,South Asia,2019,6,Non-Prime,Gold,15,12270.24,818.02,13.33,2,Sports,1,4.7,34,7,77,Desktop,Net Banking,47.89,1,2,339,15727.48,0.1217,Very Satisfied,Premium Spender
AMZ-102041,69,Non-Binary,Middle East,2021,4,Prime,Gold,9,501.64,55.74,33.33,3,Automotive,8,2.3,39,1,59,Alexa,UPI,46.18,8,3,708,624.66,0.1871,Satisfied,Occasional Buyer
AMZ-102042,65,Non-Binary,Latin America,2023,2,Prime,Gold,61,1494.55,24.5,1.64,1,Home & Kitchen,5,4.7,21,27,113,Alexa,Cash on Delivery,47.58,4,1,191,1807.28,0.1526,Very Satisfied,Loyal Shopper
AMZ-102043,19,Non-Binary,East Asia,2020,5,Prime,Platinum,4,70.5,17.62,75.0,3,Home & Kitchen,3,3.6,46,10,39,Smart TV,Gift Card,44.6,38,0,577,102.76,0.0496,Neutral,Occasional Buyer
AMZ-102044,34,Female,Middle East,2019,6,Prime,Gold,6,128.05,21.34,50.0,3,Sports,6,2.7,44,5,47,Alexa,Credit Card,41.02,11,1,286,177.93,0.3926,Satisfied,Occasional Buyer
AMZ-102045,55,Female,East Asia,2020,5,Non-Prime,Diamond,3,212.74,70.91,100.0,3,Electronics,7,3.9,42,15,39,Mobile,Debit Card,3.52,31,2,387,306.91,0.1176,Neutral,Occasional Buyer
AMZ-102046,57,Female,Middle East,2021,4,Non-Prime,Platinum,4,213.58,53.4,0.0,0,Grocery,2,2.1,25,9,35,Alexa,Gift Card,57.62,30,1,624,282.33,0.3263,Dissatisfied,Occasional Buyer
AMZ-102047,28,Male,Southeast Asia,2018,7,Non-Prime,Diamond,76,2873.34,37.81,1.32,1,Office,5,4.6,40,34,73,Mobile,Gift Card,17.58,17,1,275,4052.88,0.3897,Satisfied,Loyal Shopper
AMZ-102048,31,Female,North America,2020,5,Prime,Gold,46,11272.49,245.05,2.17,1,Books,5,4.5,13,21,66,Tablet,Cash on Delivery,52.0,36,3,566,12199.29,0.4257,Neutral,Premium Spender
AMZ-102049,69,Male,Europe,2015,10,Prime,Platinum,8,112.39,14.05,100.0,8,Clothing,6,3.8,17,39,157,Mobile,Net Banking,39.82,38,4,104,163.51,0.4266,Neutral,Bargain Hunter
AMZ-102050,65,Male,Latin America,2016,9,Non-Prime,Silver,38,7977.56,209.94,10.53,4,Electronics,4,4.8,44,13,80,Mobile,Amazon Pay,52.49,1,3,491,8932.73,0.5958,Satisfied,Premium Spender
AMZ-102051,66,Female,Europe,2018,7,Prime,Gold,1,31.83,31.83,0.0,0,Home & Kitchen,1,2.6,6,2,2,Desktop,UPI,51.7,24,4,249,44.33,0.3258,Neutral,Inactive User
AMZ-102052,29,Female,Middle East,2015,10,Prime,Gold,0,80.96,80.96,100.0,1,Clothing,3,2.5,46,2,14,Mobile,UPI,10.71,8,1,220,109.55,0.8548,Neutral,Inactive User
AMZ-102053,18,Male,South Asia,2022,3,Prime,Gold,2,37.25,18.62,50.0,1,Grocery,4,2.4,6,3,18,Alexa,Credit Card,60.29,0,1,211,52.1,0.2287,Very Dissatisfied,Inactive User
AMZ-102054,34,Non-Binary,Latin America,2019,6,Non-Prime,Platinum,58,3662.19,63.14,3.45,2,Automotive,9,4.7,9,40,99,Mobile,Credit Card,75.04,15,3,553,4581.07,0.6985,Very Satisfied,Loyal Shopper
AMZ-102055,53,Male,South Asia,2018,7,Prime,Gold,25,840.88,33.64,0.0,0,Clothing,8,4.0,46,25,126,Desktop,Amazon Pay,17.13,16,2,275,983.99,0.5171,Satisfied,Loyal Shopper
AMZ-102056,35,Male,Latin America,2020,5,Prime,Diamond,21,633.62,30.17,28.57,6,Office,5,2.9,31,49,124,Alexa,Cash on Delivery,77.18,22,2,55,724.93,0.0487,Neutral,Bargain Hunter
AMZ-102057,65,Male,South Asia,2020,5,Prime,Silver,48,4209.48,87.7,6.25,3,Toys,4,4.7,23,20,92,Smart TV,Gift Card,52.89,18,2,412,5474.73,0.236,Neutral,Premium Spender
AMZ-102058,65,Non-Binary,East Asia,2021,4,Prime,Silver,30,2180.25,72.67,0.0,0,Grocery,5,4.2,18,44,123,Tablet,Debit Card,43.23,28,3,658,2324.47,0.9023,Satisfied,Loyal Shopper
AMZ-102059,45,Non-Binary,Europe,2020,5,Prime,Silver,37,6297.06,170.19,10.81,4,Automotive,8,3.3,47,29,43,Alexa,UPI,32.06,1,2,156,9206.25,0.703,Neutral,Premium Spender
AMZ-102060,65,Non-Binary,South Asia,2022,3,Prime,Gold,41,14562.23,355.18,0.0,0,Books,2,4.6,15,26,40,Alexa,Cash on Delivery,65.66,18,4,488,17397.87,0.6697,Neutral,Premium Spender
AMZ-102061,26,Female,South Asia,2021,4,Prime,Platinum,47,8866.83,188.66,2.13,1,Beauty,5,3.9,49,15,56,Smart TV,Amazon Pay,53.68,27,4,164,10612.53,0.774,Satisfied,Premium Spender
AMZ-102062,58,Male,Southeast Asia,2021,4,Non-Prime,Diamond,55,1974.48,35.9,3.64,2,Electronics,1,4.0,23,37,104,Alexa,Debit Card,14.86,18,4,285,2375.77,0.4634,Satisfied,Loyal Shopper
AMZ-102063,48,Non-Binary,East Asia,2017,8,Prime,Diamond,25,453.36,18.13,36.0,9,Office,2,3.4,9,78,176,Tablet,Amazon Pay,1.59,30,4,152,605.23,0.2212,Satisfied,Bargain Hunter
AMZ-102064,60,Female,Southeast Asia,2022,3,Non-Prime,Diamond,37,10498.09,283.73,8.11,3,Toys,4,3.1,41,17,59,Mobile,Gift Card,6.26,20,4,86,11230.68,0.5582,Satisfied,Premium Spender
AMZ-102065,55,Male,Europe,2017,8,Prime,Platinum,6,445.13,74.19,50.0,3,Automotive,2,3.5,45,7,20,Desktop,Debit Card,71.93,15,0,508,458.05,0.9251,Dissatisfied,Occasional Buyer
AMZ-102066,51,Male,Southeast Asia,2022,3,Prime,Silver,69,4527.41,65.61,1.45,1,Home & Kitchen,2,4.5,10,30,163,Mobile,Net Banking,64.89,9,2,704,6042.71,0.9326,Very Satisfied,Loyal Shopper
AMZ-102067,71,Non-Binary,Latin America,2023,2,Non-Prime,Silver,63,3850.74,61.12,1.59,1,Sports,3,4.6,32,37,172,Mobile,UPI,26.72,17,1,5,4771.59,0.5654,Very Satisfied,Loyal Shopper
AMZ-102068,31,Male,Europe,2020,5,Prime,Diamond,6,206.07,34.34,50.0,3,Sports,1,2.3,12,1,22,Desktop,Debit Card,16.79,5,0,420,231.48,0.2339,Dissatisfied,Occasional Buyer
AMZ-102069,34,Male,Middle East,2017,8,Prime,Gold,18,9668.29,537.13,0.0,0,Books,6,3.2,29,18,81,Alexa,Credit Card,4.42,6,0,534,11428.01,0.0261,Neutral,Premium Spender
AMZ-102070,45,Non-Binary,South Asia,2019,6,Prime,Diamond,3,13.33,4.44,33.33,1,Toys,9,2.2,10,0,16,Desktop,Debit Card,63.49,27,4,711,16.28,0.5396,Neutral,Inactive User
AMZ-102071,24,Non-Binary,Latin America,2015,10,Prime,Silver,20,279.08,13.95,40.0,8,Books,5,3.3,16,64,176,Tablet,Cash on Delivery,4.7,33,2,441,317.81,0.915,Neutral,Bargain Hunter
AMZ-102072,48,Female,Middle East,2022,3,Prime,Gold,28,880.52,31.45,7.14,2,Clothing,3,4.0,23,36,117,Alexa,Debit Card,17.6,5,2,285,937.44,0.4372,Very Satisfied,Loyal Shopper
AMZ-102073,38,Female,East Asia,2017,8,Prime,Platinum,59,2509.47,42.53,1.69,1,Grocery,5,3.6,8,12,178,Mobile,UPI,8.88,36,4,364,3091.91,0.7912,Very Satisfied,Loyal Shopper
AMZ-102074,69,Female,South Asia,2015,10,Prime,Silver,4,6.9,1.73,25.0,1,Automotive,2,2.7,8,0,5,Desktop,Cash on Delivery,11.04,1,3,554,8.66,0.8575,Dissatisfied,Inactive User
AMZ-102075,49,Non-Binary,East Asia,2017,8,Prime,Platinum,33,4988.74,151.17,0.0,0,Automotive,4,3.6,45,11,158,Desktop,Gift Card,53.94,22,4,366,7123.53,0.7243,Very Satisfied,Loyal Shopper
AMZ-102076,68,Non-Binary,South Asia,2021,4,Prime,Silver,77,4577.2,59.44,2.6,2,Books,6,3.6,21,16,97,Smart TV,Debit Card,35.3,32,4,415,6363.28,0.0322,Very Satisfied,Loyal Shopper
AMZ-102077,26,Female,Middle East,2021,4,Prime,Diamond,17,570.12,33.54,41.18,7,Grocery,6,4.1,38,72,159,Alexa,Net Banking,38.06,37,2,352,600.02,0.4514,Satisfied,Bargain Hunter
AMZ-102078,51,Female,Latin America,2021,4,Non-Prime,Platinum,37,7370.6,199.21,0.0,0,Office,7,3.3,22,17,90,Alexa,Net Banking,67.52,26,1,100,9318.2,0.3202,Very Satisfied,Premium Spender
AMZ-102079,29,Non-Binary,Southeast Asia,2023,2,Prime,Diamond,28,13766.1,491.65,7.14,2,Clothing,1,4.6,15,13,40,Mobile,Debit Card,5.33,9,0,178,17578.58,0.8243,Neutral,Premium Spender
AMZ-102080,28,Female,East Asia,2015,10,Prime,Silver,25,607.03,24.28,12.0,3,Office,2,3.1,12,24,237,Smart TV,Gift Card,76.85,22,3,251,883.18,0.8983,Dissatisfied,Bargain Hunter
AMZ-102081,66,Female,North America,2020,5,Prime,Diamond,34,6239.4,183.51,0.0,0,Home & Kitchen,1,4.7,8,8,55,Mobile,Debit Card,73.58,31,1,83,7264.09,0.9636,Neutral,Premium Spender
AMZ-102082,68,Male,Southeast Asia,2015,10,Non-Prime,Gold,21,14807.01,705.1,14.29,3,Sports,5,3.2,44,7,59,Smart TV,Debit Card,50.86,21,3,303,21808.46,0.2321,Very Satisfied,Premium Spender
AMZ-102083,33,Male,Southeast Asia,2020,5,Prime,Diamond,61,988.05,16.2,0.0,0,Toys,9,4.8,47,23,72,Smart TV,Net Banking,24.82,15,4,448,1081.17,0.2556,Very Satisfied,Loyal Shopper
AMZ-102084,47,Male,Southeast Asia,2018,7,Prime,Diamond,49,6362.64,129.85,0.0,0,Electronics,8,4.1,47,16,105,Desktop,Debit Card,53.82,5,0,202,7583.32,0.1461,Neutral,Premium Spender
AMZ-102085,54,Female,North America,2023,2,Prime,Diamond,23,311.94,13.56,34.78,8,Toys,5,2.8,17,57,239,Smart TV,Credit Card,22.61,11,3,171,428.82,0.7627,Satisfied,Bargain Hunter
AMZ-102086,49,Female,East Asia,2022,3,Non-Prime,Diamond,0,38.78,38.78,0.0,0,Electronics,3,2.7,32,0,7,Smart TV,Credit Card,4.34,11,4,102,47.33,0.2403,Very Dissatisfied,Inactive User
AMZ-102087,19,Male,Europe,2020,5,Non-Prime,Gold,3,106.21,35.4,66.67,2,Electronics,5,2.6,39,17,13,Mobile,Debit Card,32.33,19,4,545,136.28,0.1762,Dissatisfied,Occasional Buyer
AMZ-102088,43,Male,North America,2022,3,Non-Prime,Gold,2,91.82,45.91,50.0,1,Grocery,8,2.1,31,3,2,Tablet,Credit Card,41.87,2,0,147,116.45,0.649,Very Dissatisfied,Inactive User
AMZ-102089,62,Female,East Asia,2020,5,Non-Prime,Diamond,35,9495.9,271.31,5.71,2,Beauty,4,3.6,34,21,57,Alexa,Amazon Pay,23.78,33,1,666,13303.55,0.3489,Neutral,Premium Spender
AMZ-102090,33,Male,East Asia,2023,2,Non-Prime,Silver,11,234.21,21.29,0.0,0,Automotive,4,3.7,20,10,34,Smart TV,Gift Card,48.09,7,0,48,282.09,0.9024,Dissatisfied,Occasional Buyer
AMZ-102091,69,Non-Binary,East Asia,2019,6,Non-Prime,Silver,1,96.1,96.1,100.0,1,Clothing,1,3.0,8,4,4,Smart TV,Amazon Pay,63.11,21,4,576,106.3,0.078,Dissatisfied,Inactive User
AMZ-102092,66,Non-Binary,Latin America,2017,8,Prime,Gold,20,12498.59,624.93,15.0,3,Clothing,2,4.5,31,19,116,Desktop,Credit Card,48.45,10,4,195,17826.3,0.9718,Very Satisfied,Premium Spender
AMZ-102093,71,Female,Southeast Asia,2023,2,Prime,Silver,0,57.71,57.71,0.0,0,Electronics,4,1.0,39,2,4,Tablet,Credit Card,8.89,12,2,557,69.67,0.0641,Very Dissatisfied,Inactive User
AMZ-102094,70,Female,Middle East,2022,3,Prime,Diamond,79,3093.46,39.16,2.53,2,Clothing,5,4.4,21,26,78,Smart TV,UPI,18.84,34,2,685,3955.18,0.3813,Very Satisfied,Loyal Shopper
AMZ-102095,65,Male,North America,2021,4,Prime,Gold,1,18.32,18.32,100.0,1,Electronics,7,1.3,20,1,10,Tablet,Net Banking,75.33,36,1,376,21.75,0.1333,Very Dissatisfied,Inactive User
AMZ-102096,65,Male,Southeast Asia,2015,10,Prime,Diamond,29,7531.81,259.72,6.9,2,Books,2,3.7,17,5,94,Mobile,Net Banking,47.0,29,1,4,9762.32,0.7683,Satisfied,Premium Spender
AMZ-102097,58,Non-Binary,Latin America,2016,9,Prime,Diamond,28,13932.82,497.6,10.71,3,Sports,5,4.0,0,11,54,Alexa,UPI,55.71,19,2,117,18422.22,0.72,Neutral,Premium Spender
AMZ-102098,40,Female,Latin America,2023,2,Non-Prime,Platinum,1,46.28,46.28,100.0,1,Grocery,1,2.4,36,1,15,Desktop,Net Banking,44.2,26,4,5,62.87,0.2352,Neutral,Inactive User
AMZ-102099,32,Non-Binary,Europe,2016,9,Non-Prime,Gold,0,55.61,55.61,0.0,0,Home & Kitchen,4,1.7,33,0,9,Mobile,Gift Card,51.16,16,3,308,59.9,0.9508,Neutral,Inactive User
AMZ-102100,30,Female,Middle East,2020,5,Prime,Diamond,41,7814.3,190.59,9.76,4,Toys,8,4.9,11,29,60,Mobile,UPI,70.78,8,0,331,11271.7,0.7888,Neutral,Premium Spender
AMZ-102101,71,Male,East Asia,2019,6,Prime,Gold,9,563.28,62.59,0.0,0,Home & Kitchen,6,2.6,25,11,45,Desktop,Gift Card,41.95,14,0,645,715.88,0.4215,Dissatisfied,Occasional Buyer
AMZ-102102,52,Non-Binary,Middle East,2022,3,Non-Prime,Platinum,79,3045.34,38.55,2.53,2,Toys,3,3.6,34,39,174,Smart TV,Gift Card,55.99,29,2,229,3524.65,0.096,Very Satisfied,Loyal Shopper
AMZ-102103,22,Female,North America,2018,7,Prime,Gold,1,87.17,87.17,0.0,0,Office,1,2.6,42,1,15,Smart TV,Net Banking,33.88,28,1,472,106.25,0.793,Very Dissatisfied,Inactive User
AMZ-102104,61,Male,Southeast Asia,2018,7,Prime,Diamond,15,498.69,33.25,26.67,4,Clothing,1,3.1,48,43,201,Smart TV,Gift Card,7.29,23,3,542,537.9,0.3213,Satisfied,Bargain Hunter
AMZ-102105,59,Female,North America,2016,9,Prime,Gold,6,133.21,22.2,133.33,8,Automotive,7,3.0,35,70,208,Smart TV,Gift Card,14.07,3,4,292,150.36,0.3873,Satisfied,Bargain Hunter
AMZ-102106,20,Female,Southeast Asia,2016,9,Prime,Platinum,2,47.87,23.93,0.0,0,Home & Kitchen,2,2.5,6,0,14,Alexa,Cash on Delivery,29.65,24,1,487,61.78,0.2873,Dissatisfied,Inactive User
AMZ-102107,54,Male,Middle East,2019,6,Prime,Diamond,66,2182.14,33.06,3.03,2,Books,9,4.2,40,30,138,Mobile,Credit Card,16.09,22,1,39,2963.2,0.6457,Satisfied,Loyal Shopper
AMZ-102108,44,Male,South Asia,2021,4,Non-Prime,Diamond,14,544.48,38.89,21.43,3,Automotive,9,3.8,2,54,161,Mobile,Cash on Delivery,23.14,38,1,500,651.19,0.0434,Dissatisfied,Bargain Hunter
AMZ-102109,24,Male,Southeast Asia,2023,2,Prime,Silver,23,2271.8,98.77,4.35,1,Clothing,7,3.5,46,24,86,Tablet,Cash on Delivery,74.66,31,0,303,3024.18,0.4472,Very Satisfied,Loyal Shopper
AMZ-102110,48,Non-Binary,East Asia,2017,8,Non-Prime,Platinum,10,500.49,50.05,0.0,0,Office,6,2.3,21,3,54,Mobile,Credit Card,50.8,17,2,398,673.6,0.8384,Satisfied,Occasional Buyer
AMZ-102111,63,Female,North America,2018,7,Prime,Silver,73,915.44,12.54,0.0,0,Electronics,2,3.7,48,19,86,Alexa,Credit Card,47.2,25,2,450,1078.75,0.5449,Satisfied,Loyal Shopper
AMZ-102112,49,Female,East Asia,2023,2,Prime,Silver,54,2098.5,38.86,3.7,2,Sports,6,3.9,21,22,92,Alexa,Amazon Pay,35.55,33,1,24,2893.95,0.4373,Very Satisfied,Loyal Shopper
AMZ-102113,37,Male,East Asia,2020,5,Non-Prime,Platinum,2,82.38,41.19,0.0,0,Clothing,7,1.2,47,1,12,Mobile,Gift Card,8.33,22,3,338,120.65,0.1995,Neutral,Inactive User
AMZ-102114,32,Male,Latin America,2021,4,Non-Prime,Silver,1,33.1,33.1,100.0,1,Automotive,9,1.1,42,4,0,Alexa,Debit Card,27.64,12,4,1,44.61,0.3607,Very Dissatisfied,Inactive User
AMZ-102115,26,Female,East Asia,2021,4,Prime,Gold,6,583.38,97.23,50.0,3,Automotive,5,2.7,16,14,38,Smart TV,Amazon Pay,54.02,29,4,156,755.59,0.8594,Neutral,Occasional Buyer
AMZ-102116,64,Female,Latin America,2021,4,Non-Prime,Diamond,2,55.71,27.86,0.0,0,Toys,1,2.4,28,2,14,Desktop,Cash on Delivery,30.71,13,3,501,76.95,0.0593,Very Dissatisfied,Inactive User
AMZ-102117,46,Female,South Asia,2019,6,Prime,Diamond,10,544.42,54.44,30.0,3,Clothing,2,2.4,7,7,34,Desktop,Credit Card,46.66,1,2,150,616.68,0.0262,Satisfied,Occasional Buyer
AMZ-102118,41,Non-Binary,North America,2015,10,Prime,Silver,23,376.26,16.36,17.39,4,Automotive,5,3.1,20,45,239,Desktop,Debit Card,12.25,38,4,263,538.47,0.8204,Neutral,Bargain Hunter
AMZ-102119,65,Female,Latin America,2020,5,Prime,Gold,17,696.11,40.95,17.65,3,Automotive,2,4.0,4,51,158,Smart TV,Gift Card,49.29,34,2,583,1014.66,0.9255,Satisfied,Bargain Hunter
AMZ-102120,70,Non-Binary,Latin America,2018,7,Non-Prime,Platinum,21,152.19,7.25,38.1,8,Home & Kitchen,3,2.9,46,89,217,Smart TV,Net Banking,57.49,10,2,85,225.62,0.5071,Dissatisfied,Bargain Hunter
AMZ-102121,63,Male,Southeast Asia,2021,4,Prime,Platinum,15,391.57,26.1,53.33,8,Books,8,3.1,12,83,120,Mobile,Credit Card,48.47,24,4,670,442.87,0.4867,Satisfied,Bargain Hunter
AMZ-102122,53,Male,East Asia,2019,6,Prime,Diamond,12,365.79,30.48,8.33,1,Toys,6,2.2,20,7,23,Tablet,Gift Card,2.08,32,4,623,392.33,0.1556,Dissatisfied,Occasional Buyer
AMZ-102123,18,Non-Binary,Latin America,2019,6,Prime,Platinum,21,1256.58,59.84,0.0,0,Office,2,4.3,39,16,82,Desktop,Credit Card,13.37,17,3,87,1656.37,0.9374,Satisfied,Loyal Shopper
AMZ-102124,30,Female,North America,2019,6,Prime,Platinum,48,3906.45,81.38,0.0,0,Clothing,7,4.9,31,20,104,Mobile,Debit Card,28.83,7,1,728,4496.2,0.2817,Satisfied,Loyal Shopper
AMZ-102125,19,Female,South Asia,2017,8,Non-Prime,Gold,58,1238.06,21.35,1.72,1,Toys,6,4.0,49,16,87,Mobile,Cash on Delivery,5.24,2,1,519,1356.98,0.1065,Satisfied,Loyal Shopper
AMZ-102126,71,Female,Latin America,2018,7,Prime,Platinum,24,171.58,7.15,8.33,2,Beauty,8,2.7,41,37,201,Mobile,Credit Card,40.43,37,3,140,221.48,0.7937,Dissatisfied,Bargain Hunter
AMZ-102127,31,Male,South Asia,2018,7,Prime,Platinum,32,7911.15,247.22,0.0,0,Grocery,8,5.0,34,7,82,Tablet,UPI,14.98,13,3,327,9113.8,0.8108,Very Satisfied,Premium Spender
